compound_id,uniprot,affinity,in_sair
Q16790_CHEMBL5403443,Q16790,7.44,False
Q16790_CHEMBL5423785,Q16790,7.64,False
Q16790_CHEMBL5420806,Q16790,8.09,False
Q16790_CHEMBL5408282,Q16790,8.25,False
Q16790_CHEMBL5403015,Q16790,8.72,False
Q16790_CHEMBL5418584,Q16790,7.51,False
Q16790_CHEMBL5430954,Q16790,6.53,False
Q16790_CHEMBL5398870,Q16790,7.54,False
Q16790_CHEMBL5408801,Q16790,6.87,False
Q16790_CHEMBL5427771,Q16790,7.66,False
Q16790_CHEMBL5412006,Q16790,6.47,False
Q16790_CHEMBL5408039,Q16790,6.46,False
Q16790_CHEMBL5417623,Q16790,6.6,False
Q16790_CHEMBL5419120,Q16790,6.33,False
Q16790_CHEMBL5419562,Q16790,6.65,False
Q16790_CHEMBL5409839,Q16790,6.81,False
Q16790_CHEMBL5406763,Q16790,6.83,False
Q16790_CHEMBL5398527,Q16790,6.85,False
Q16790_CHEMBL5398482,Q16790,7.04,False
Q16790_CHEMBL5404478,Q16790,6.93,False
Q16790_CHEMBL5430744,Q16790,6.85,False
Q16790_CHEMBL5404207,Q16790,7.1,False
Q16790_CHEMBL5432122,Q16790,7.21,False
Q16790_CHEMBL5400096,Q16790,7.41,False
Q16790_CHEMBL5427772,Q16790,7.57,False
Q16790_CHEMBL5439825,Q16790,6.53,False
Q16790_CHEMBL5424006,Q16790,7.51,False
Q16790_CHEMBL5419432,Q16790,7.21,False
Q16790_CHEMBL5409853,Q16790,7.51,False
Q16790_CHEMBL5418792,Q16790,7.7,False
Q16790_CHEMBL5436128,Q16790,7.35,False
Q16790_CHEMBL5411012,Q16790,7.46,False
Q16790_CHEMBL5427767,Q16790,6.64,False
Q16790_CHEMBL5412673,Q16790,8.14,False
Q16790_CHEMBL5413719,Q16790,7.16,False
Q16790_CHEMBL5434757,Q16790,7.41,False
Q16790_CHEMBL5398809,Q16790,5.11,False
Q16790_CHEMBL5423264,Q16790,5.05,False
Q16790_CHEMBL5431226,Q16790,8.43,False
Q16790_CHEMBL5400438,Q16790,8.49,False
Q16790_CHEMBL5422561,Q16790,8.74,False
Q16790_CHEMBL5422492,Q16790,7.55,False
Q16790_CHEMBL5438275,Q16790,8.62,False
Q16790_CHEMBL5411466,Q16790,8.54,False
Q16790_CHEMBL5419182,Q16790,6.89,False
Q16790_CHEMBL5428815,Q16790,9.05,False
Q16790_CHEMBL5435073,Q16790,6.25,False
Q16790_CHEMBL5438823,Q16790,7.51,False
Q16790_CHEMBL5406041,Q16790,8.47,False
Q16790_CHEMBL5402391,Q16790,7.28,False
Q16790_CHEMBL5439068,Q16790,8.12,False
Q16790_CHEMBL5406460,Q16790,7.5,False
Q16790_CHEMBL5401486,Q16790,7.97,False
Q16790_CHEMBL5424643,Q16790,8.21,False
Q16790_CHEMBL5438359,Q16790,7.49,False
Q16790_CHEMBL5395842,Q16790,7.52,False
Q16790_CHEMBL5402861,Q16790,7.44,False
Q16790_CHEMBL5422807,Q16790,7.21,False
Q16790_CHEMBL5415701,Q16790,7.12,False
Q16790_CHEMBL5417652,Q16790,6.78,False
Q16790_CHEMBL5430843,Q16790,7.53,False
Q16790_CHEMBL5415971,Q16790,7.57,False
Q16790_CHEMBL5434579,Q16790,6.97,False
Q16790_CHEMBL5427495,Q16790,7.53,False
Q16790_CHEMBL5396279,Q16790,7.17,False
Q16790_CHEMBL5427064,Q16790,7.06,False
Q16790_CHEMBL5434717,Q16790,6.67,False
Q16790_CHEMBL5405313,Q16790,8.38,False
Q16790_CHEMBL5428119,Q16790,9.1,False
Q16790_CHEMBL5399497,Q16790,5.9,False
Q16790_CHEMBL5406828,Q16790,8.13,False
Q16790_CHEMBL5421787,Q16790,8.08,False
Q16790_CHEMBL5410832,Q16790,8.41,False
Q16790_CHEMBL5396229,Q16790,8.06,False
Q16790_CHEMBL5400915,Q16790,7.59,False
Q16790_CHEMBL5409485,Q16790,7.07,False
Q16790_CHEMBL5411876,Q16790,6.32,False
Q16790_CHEMBL5430806,Q16790,7.14,False
Q16790_CHEMBL5427215,Q16790,7.42,False
Q16790_CHEMBL5418987,Q16790,7.21,False
Q16790_CHEMBL5417966,Q16790,7.41,False
Q16790_CHEMBL5427397,Q16790,7.5,False
Q16790_CHEMBL5393899,Q16790,7.94,False
Q16790_CHEMBL5416640,Q16790,7.18,False
Q16790_CHEMBL5399753,Q16790,8.08,False
Q16790_CHEMBL5432003,Q16790,8.28,False
Q16790_CHEMBL5399026,Q16790,8.06,False
Q16790_CHEMBL5413773,Q16790,8.49,False
Q16790_CHEMBL5416330,Q16790,8.68,False
Q16790_CHEMBL5429247,Q16790,9.05,False
Q16790_CHEMBL5438146,Q16790,8.32,False
Q16790_CHEMBL5400590,Q16790,8.19,False
Q16790_CHEMBL5423705,Q16790,8.33,False
Q16790_CHEMBL5420340,Q16790,8.37,False
Q16790_CHEMBL5422630,Q16790,7.49,False
Q16790_CHEMBL5412024,Q16790,7.76,False
Q16790_CHEMBL5424738,Q16790,7.27,False
Q16790_CHEMBL5423986,Q16790,7.34,False
Q16790_CHEMBL5423626,Q16790,7.66,False
Q16790_CHEMBL5407099,Q16790,7.85,False
Q16790_CHEMBL5439232,Q16790,7.53,False
Q16790_CHEMBL5412326,Q16790,7.08,False
Q16790_CHEMBL5404854,Q16790,6.61,False
Q16790_CHEMBL5434475,Q16790,7.47,False
Q16790_CHEMBL5398061,Q16790,7.56,False
Q16790_CHEMBL5422153,Q16790,8.04,False
Q16790_CHEMBL5395857,Q16790,7.45,False
Q16790_CHEMBL5397659,Q16790,5.84,False
Q16790_CHEMBL5419752,Q16790,6.42,False
Q16790_CHEMBL5404038,Q16790,6.13,False
Q16790_CHEMBL5439318,Q16790,5.75,False
Q16790_CHEMBL5405279,Q16790,7.49,False
Q16790_CHEMBL5437142,Q16790,6.61,False
Q16790_CHEMBL5420020,Q16790,6.84,False
Q16790_CHEMBL5432770,Q16790,6.72,False
Q16790_CHEMBL5395679,Q16790,6.5,False
Q16790_CHEMBL5424727,Q16790,6.55,False
Q16790_CHEMBL5425125,Q16790,7.5,False
Q16790_CHEMBL5412351,Q16790,7.51,False
Q16790_CHEMBL5424664,Q16790,7.59,False
Q16790_CHEMBL5420931,Q16790,6.42,False
Q16790_CHEMBL5417084,Q16790,8.01,False
Q16790_CHEMBL5430482,Q16790,7.32,False
Q16790_CHEMBL5414077,Q16790,7.26,False
Q16790_CHEMBL5402143,Q16790,8.26,False
Q16790_CHEMBL5426216,Q16790,7.11,False
Q16790_CHEMBL5413021,Q16790,7.13,False
Q16790_CHEMBL5402145,Q16790,7.7,False
Q16790_CHEMBL5438010,Q16790,7.05,False
Q16790_CHEMBL5421531,Q16790,7.17,False
Q16790_CHEMBL5411936,Q16790,7.09,False
Q16790_CHEMBL5419447,Q16790,7.64,False
Q16790_CHEMBL5396393,Q16790,7.7,False
Q16790_CHEMBL5409658,Q16790,8.07,False
Q16790_CHEMBL5413693,Q16790,7.56,False
Q16790_CHEMBL5429073,Q16790,7.27,False
Q16790_CHEMBL5401434,Q16790,8.14,False
Q16790_CHEMBL5402497,Q16790,7.71,False
Q16790_CHEMBL5412870,Q16790,7.14,False
Q16790_CHEMBL5432551,Q16790,6.58,False
Q16790_CHEMBL5419500,Q16790,6.81,False
Q16790_CHEMBL5420864,Q16790,7.5,False
Q16790_CHEMBL5432940,Q16790,6.56,False
Q16790_CHEMBL5402055,Q16790,6.13,False
Q16790_CHEMBL5419817,Q16790,6.79,False
Q16790_CHEMBL5422706,Q16790,7.43,False
Q16790_CHEMBL5425202,Q16790,7.03,False
Q16790_CHEMBL5433765,Q16790,7.54,False
Q16790_CHEMBL5420539,Q16790,7.27,False
Q16790_CHEMBL5395423,Q16790,7.57,False
Q16790_CHEMBL5407842,Q16790,6.45,False
Q16790_CHEMBL5396530,Q16790,8.02,False
Q16790_CHEMBL5397521,Q16790,8.22,False
Q16790_CHEMBL5395274,Q16790,6.67,False
Q16790_CHEMBL5407876,Q16790,7.4,False
Q16790_CHEMBL5430374,Q16790,7.74,False
Q16790_CHEMBL5403578,Q16790,6.77,False
Q16790_CHEMBL5439016,Q16790,6.82,False
Q16790_CHEMBL5430474,Q16790,7.58,False
Q16790_CHEMBL5439521,Q16790,7.59,False
Q16790_CHEMBL5399974,Q16790,7.25,False
Q16790_CHEMBL5420429,Q16790,7.58,False
Q16790_CHEMBL5414672,Q16790,6.8,False
Q16790_CHEMBL5413921,Q16790,7.59,False
Q16790_CHEMBL5423604,Q16790,6.94,False
Q16790_CHEMBL5436862,Q16790,7.57,False
Q16790_CHEMBL5422102,Q16790,6.48,False
Q16790_CHEMBL5406077,Q16790,7.22,False
Q16790_CHEMBL5440906,Q16790,6.61,False
Q16790_CHEMBL5440763,Q16790,6.01,False
Q16790_CHEMBL5436282,Q16790,6.9,False
Q16790_CHEMBL5411702,Q16790,7.36,False
Q16790_CHEMBL5414836,Q16790,6.71,False
Q16790_CHEMBL5399204,Q16790,7.44,False
Q16790_CHEMBL5433154,Q16790,6.79,False
Q16790_CHEMBL5409881,Q16790,6.51,False
Q16790_CHEMBL5403938,Q16790,8.1,False
Q16790_CHEMBL5421790,Q16790,8.85,False
Q16790_CHEMBL5432812,Q16790,7.8,False
Q16790_CHEMBL5408885,Q16790,7.09,False
Q16790_CHEMBL5403077,Q16790,7.19,False
Q16790_CHEMBL5420858,Q16790,7.78,False
Q16790_CHEMBL5396677,Q16790,7.62,False
Q16790_CHEMBL5413403,Q16790,7.34,False
Q16790_CHEMBL5422467,Q16790,6.94,False
Q16790_CHEMBL5417595,Q16790,7.61,False
Q16790_CHEMBL5402892,Q16790,6.96,False
Q16790_CHEMBL5421078,Q16790,6.91,False
Q16790_CHEMBL5435151,Q16790,6.41,False
Q16790_CHEMBL5404239,Q16790,7.55,False
Q16790_CHEMBL5440220,Q16790,7.54,False
Q16790_CHEMBL5400662,Q16790,7.48,False
Q16790_CHEMBL5436091,Q16790,7.15,False
Q16790_CHEMBL5415766,Q16790,6.84,False
Q16790_CHEMBL5431518,Q16790,6.27,False
Q72547_CHEMBL5437102,Q72547,7.14,True
Q72547_CHEMBL5403361,Q72547,7.15,True
Q72547_CHEMBL5430724,Q72547,6.76,True
Q72547_CHEMBL5436123,Q72547,6.7,True
Q72547_CHEMBL5414170,Q72547,6.89,True
Q72547_CHEMBL5421863,Q72547,5.435,False
Q72547_CHEMBL5434567,Q72547,6.72,True
Q72547_CHEMBL5408036,Q72547,6.87,True
Q72547_CHEMBL5432589,Q72547,6.99,True
Q72547_CHEMBL5421732,Q72547,6.37,True
Q72547_CHEMBL5421328,Q72547,7.03,True
Q72547_CHEMBL5425978,Q72547,7.0,False
Q72547_CHEMBL5411806,Q72547,6.77,False
Q72547_CHEMBL5410504,Q72547,7.25,True
Q72547_CHEMBL5412355,Q72547,6.73,True
Q72547_CHEMBL5414542,Q72547,6.62,False
Q72547_CHEMBL5434973,Q72547,6.19,True
Q72547_CHEMBL5413052,Q72547,7.72,True
Q72547_CHEMBL5423721,Q72547,6.89,True
Q72547_CHEMBL5433252,Q72547,7.55,True
Q72547_CHEMBL5409892,Q72547,6.68,True
Q72547_CHEMBL5437826,Q72547,4.01,False
Q72547_CHEMBL5422714,Q72547,5.82,False
Q72547_CHEMBL5395311,Q72547,5.24,False
Q72547_CHEMBL5434585,Q72547,4.18,False
Q72547_CHEMBL5402197,Q72547,5.12,False
Q72547_CHEMBL5433859,Q72547,4.22,False
Q72547_CHEMBL5417744,Q72547,4.08,False
Q72547_CHEMBL5403961,Q72547,6.75,True
Q72547_CHEMBL5412702,Q72547,6.75,True
Q72547_CHEMBL5399229,Q72547,6.25,True
Q72547_CHEMBL5408567,Q72547,5.66,True
Q72547_CHEMBL5429169,Q72547,6.96,True
Q72547_CHEMBL5410024,Q72547,5.96,True
Q72547_CHEMBL5431470,Q72547,5.89,True
Q72547_CHEMBL5400728,Q72547,5.96,False
Q72547_CHEMBL5423082,Q72547,5.47,True
Q72547_CHEMBL5437686,Q72547,6.22,True
Q72547_CHEMBL5409403,Q72547,5.75,True
Q72547_CHEMBL5429742,Q72547,6.47,True
Q72547_CHEMBL5418006,Q72547,5.38,True
Q72547_CHEMBL5394722,Q72547,5.85,True
Q72547_CHEMBL5438340,Q72547,5.8,True
Q72547_CHEMBL5395031,Q72547,6.7,True
Q72547_CHEMBL5399049,Q72547,6.96,True
Q72547_CHEMBL5432145,Q72547,6.49,True
Q72547_CHEMBL5402427,Q72547,6.48,True
Q72547_CHEMBL5440501,Q72547,6.48,True
Q72547_CHEMBL5400007,Q72547,6.53,True
Q72547_CHEMBL5414641,Q72547,7.15,True
Q72547_CHEMBL5404246,Q72547,7.26,True
Q72547_CHEMBL5432180,Q72547,7.58,True
Q72547_CHEMBL5437697,Q72547,7.18,True
Q72547_CHEMBL5420999,Q72547,7.72,True
Q72547_CHEMBL5422435,Q72547,6.8,True
Q72547_CHEMBL5418212,Q72547,7.615,True
Q72547_CHEMBL5423259,Q72547,6.97,True
Q72547_CHEMBL5395688,Q72547,6.98,True
Q72547_CHEMBL5427806,Q72547,7.07,True
Q72547_CHEMBL5423899,Q72547,6.93,True
Q72547_CHEMBL5412214,Q72547,6.89,True
Q72547_CHEMBL5437547,Q72547,6.97,True
Q72547_CHEMBL5433313,Q72547,6.77,True
Q72547_CHEMBL5406818,Q72547,6.96,True
Q72547_CHEMBL5394413,Q72547,6.79,True
Q72547_CHEMBL5416739,Q72547,6.86,True
Q72547_CHEMBL5425657,Q72547,7.06,True
Q72547_CHEMBL5414892,Q72547,6.81,True
Q72547_CHEMBL5420480,Q72547,6.91,True
Q72547_CHEMBL5436275,Q72547,6.75,True
Q72547_CHEMBL5428608,Q72547,6.84,True
Q72547_CHEMBL5414233,Q72547,6.8,True
Q72547_CHEMBL5419074,Q72547,7.01,True
Q72547_CHEMBL5420519,Q72547,6.79,True
Q72547_CHEMBL5428814,Q72547,6.64,True
Q72547_CHEMBL5421253,Q72547,6.87,True
Q72547_CHEMBL5414371,Q72547,6.79,True
Q72547_CHEMBL5424986,Q72547,6.79,True
Q72547_CHEMBL5414187,Q72547,6.75,True
Q72547_CHEMBL5411923,Q72547,6.48,True
Q72547_CHEMBL5405899,Q72547,6.86,True
Q72547_CHEMBL5413532,Q72547,7.01,True
Q72547_CHEMBL5419852,Q72547,7.04,True
Q72547_CHEMBL5410815,Q72547,6.91,True
Q72547_CHEMBL5422872,Q72547,6.71,True
Q72547_CHEMBL5407066,Q72547,6.87,True
Q72547_CHEMBL5440777,Q72547,6.94,True
Q72547_CHEMBL5409981,Q72547,6.89,True
Q72547_CHEMBL5402386,Q72547,6.8,True
Q72547_CHEMBL5406045,Q72547,6.69,True
Q72547_CHEMBL5394292,Q72547,6.89,True
Q72547_CHEMBL5398028,Q72547,5.98,False
Q72547_CHEMBL5405694,Q72547,6.8,False
Q72547_CHEMBL5427373,Q72547,6.91,False
Q72547_CHEMBL5438875,Q72547,6.79,False
Q72547_CHEMBL5398376,Q72547,6.62,False
Q72547_CHEMBL5436397,Q72547,7.28,False
Q72547_CHEMBL5440503,Q72547,6.7,False
Q72547_CHEMBL5417309,Q72547,6.03,False
Q72547_CHEMBL5422808,Q72547,6.1,True
Q72547_CHEMBL5398615,Q72547,5.98,True
Q72547_CHEMBL5404869,Q72547,5.56,True
Q72547_CHEMBL5407600,Q72547,5.47,True
Q72547_CHEMBL5438525,Q72547,6.38,True
Q72547_CHEMBL5434689,Q72547,6.35,True
Q72547_CHEMBL5409172,Q72547,5.96,True
Q72547_CHEMBL5425807,Q72547,6.6,True
Q72547_CHEMBL5409149,Q72547,6.5,True
Q72547_CHEMBL5413794,Q72547,6.39,True
Q72547_CHEMBL5419737,Q72547,6.72,True
Q72547_CHEMBL5402296,Q72547,7.52,True
Q72547_CHEMBL5418677,Q72547,6.77,True
Q72547_CHEMBL5437574,Q72547,6.81,True
Q72547_CHEMBL5425655,Q72547,6.53,True
Q72547_CHEMBL5423202,Q72547,6.81,True
Q72547_CHEMBL5424824,Q72547,6.84,True
Q72547_CHEMBL5419445,Q72547,6.79,True
Q72547_CHEMBL5411228,Q72547,6.5,True
Q72547_CHEMBL5414646,Q72547,6.68,True
Q72547_CHEMBL5433492,Q72547,6.77,True
Q72547_CHEMBL5427832,Q72547,6.75,True
Q72547_CHEMBL5436945,Q72547,6.91,False
Q72547_CHEMBL5401976,Q72547,6.63,False
Q72547_CHEMBL5410294,Q72547,6.9,False
Q72547_CHEMBL5411966,Q72547,6.65,True
Q72547_CHEMBL5424039,Q72547,7.08,True
Q72547_CHEMBL5435797,Q72547,7.28,True
Q72547_CHEMBL5425407,Q72547,6.71,True
Q72547_CHEMBL5418664,Q72547,7.1,True
Q72547_CHEMBL5406223,Q72547,5.52,True
Q72547_CHEMBL5412399,Q72547,6.63,True
Q72547_CHEMBL5434617,Q72547,7.1,True
Q72547_CHEMBL5394882,Q72547,5.27,True
Q72547_CHEMBL5440098,Q72547,5.42,True
Q72547_CHEMBL5426992,Q72547,5.21,True
Q72547_CHEMBL5432569,Q72547,5.92,True
Q72547_CHEMBL5417655,Q72547,5.07,True
Q72547_CHEMBL5402928,Q72547,6.52,True
Q72547_CHEMBL5401719,Q72547,5.01,False
Q72547_CHEMBL5418820,Q72547,5.89,False
Q72547_CHEMBL5436724,Q72547,7.68,True
Q72547_CHEMBL5399525,Q72547,7.55,True
Q72547_CHEMBL5438481,Q72547,7.6,True
Q72547_CHEMBL5440205,Q72547,5.7,False
Q72547_CHEMBL5432899,Q72547,4.95,False
Q72547_CHEMBL5415230,Q72547,5.37,True
Q72547_CHEMBL5421746,Q72547,6.14,True
Q72547_CHEMBL5403318,Q72547,6.96,True
Q72547_CHEMBL5433357,Q72547,7.52,True
Q72547_CHEMBL5402037,Q72547,7.0,True
Q72547_CHEMBL5397134,Q72547,5.41,True
Q72547_CHEMBL5405381,Q72547,5.24,True
Q72547_CHEMBL5404887,Q72547,5.25,True
Q72547_CHEMBL5408091,Q72547,5.75,True
Q72547_CHEMBL5429586,Q72547,7.16,True
Q72547_CHEMBL5419176,Q72547,7.22,True
Q72547_CHEMBL5434133,Q72547,5.91,True
Q72547_CHEMBL5413955,Q72547,7.4,True
Q72547_CHEMBL5409916,Q72547,6.62,True
Q72547_CHEMBL5402178,Q72547,6.8,True
Q72547_CHEMBL5421562,Q72547,7.05,True
Q72547_CHEMBL5400179,Q72547,7.22,True
Q72547_CHEMBL5435646,Q72547,6.96,True
Q72547_CHEMBL5427921,Q72547,6.2,True
Q92630_CHEMBL5405426,Q92630,7.52,False
Q92630_CHEMBL5422366,Q92630,7.07,False
Q92630_CHEMBL5404150,Q92630,7.58,False
Q92630_CHEMBL5402534,Q92630,7.36,False
Q92630_CHEMBL5408179,Q92630,7.24,False
Q92630_CHEMBL5395194,Q92630,7.32,False
Q92630_CHEMBL5414801,Q92630,8.1,False
Q92630_CHEMBL5429707,Q92630,6.1,False
Q92630_CHEMBL5428562,Q92630,5.77,False
Q92630_CHEMBL5432405,Q92630,6.15,False
Q92630_CHEMBL5429359,Q92630,5.36,False
Q92630_CHEMBL5396081,Q92630,6.38,False
Q92630_CHEMBL5429086,Q92630,5.64,False
Q92630_CHEMBL5416942,Q92630,7.82,False
Q92630_CHEMBL5421679,Q92630,5.07,False
Q92630_CHEMBL5435495,Q92630,5.34,False
Q92630_CHEMBL5420049,Q92630,5.76,False
Q92630_CHEMBL5426556,Q92630,5.68,False
Q92630_CHEMBL5407520,Q92630,5.11,False
Q92630_CHEMBL5422059,Q92630,7.24,False
Q92630_CHEMBL5408710,Q92630,6.83,False
Q92630_CHEMBL5429972,Q92630,6.69,False
Q92630_CHEMBL5422765,Q92630,6.89,False
Q92630_CHEMBL5411017,Q92630,7.4,False
Q92630_CHEMBL5402420,Q92630,7.51,False
Q92630_CHEMBL5404416,Q92630,7.29,False
Q92630_CHEMBL5405572,Q92630,6.58,False
Q92630_CHEMBL5394613,Q92630,5.79,False
Q92630_CHEMBL5420724,Q92630,6.74,False
Q92630_CHEMBL5437222,Q92630,5.48,False
Q92630_CHEMBL5422413,Q92630,5.54,False
Q92630_CHEMBL5419006,Q92630,5.47,False
Q92630_CHEMBL5395680,Q92630,5.6,False
Q92630_CHEMBL5408457,Q92630,5.66,False
Q92630_CHEMBL5413427,Q92630,5.73,False
Q92630_CHEMBL5410991,Q92630,5.29,False
Q92630_CHEMBL5428651,Q92630,6.53,False
Q92630_CHEMBL5422936,Q92630,6.2,False
Q92769_CHEMBL5395245,Q92769,6.300000000000001,False
Q92769_CHEMBL5401232,Q92769,6.245,True
Q92769_CHEMBL5397465,Q92769,6.245,True
Q92769_CHEMBL5420438,Q92769,6.23,True
Q92769_CHEMBL5407807,Q92769,6.75,True
Q92769_CHEMBL5413269,Q92769,9.46,False
Q92769_CHEMBL5439517,Q92769,6.53,True
Q92769_CHEMBL5416731,Q92769,6.97,True
Q92769_CHEMBL5422534,Q92769,7.07,True
Q92769_CHEMBL5405779,Q92769,6.82,True
Q92769_CHEMBL5437683,Q92769,6.3,True
Q92769_CHEMBL5425203,Q92769,6.15,True
Q92769_CHEMBL5423994,Q92769,5.85,True
Q92769_CHEMBL5436930,Q92769,5.47,True
Q92769_CHEMBL5434546,Q92769,7.99,True
Q92769_CHEMBL5413000,Q92769,7.67,True
Q92769_CHEMBL5410652,Q92769,5.75,False
Q92769_CHEMBL5440192,Q92769,6.47,False
Q92769_CHEMBL5411914,Q92769,7.89,True
Q92769_CHEMBL5400421,Q92769,7.689999999999999,True
Q92769_CHEMBL5412725,Q92769,6.435,True
Q92769_CHEMBL5415050,Q92769,6.14,True
Q92769_CHEMBL5396565,Q92769,6.495,True
Q92769_CHEMBL5411315,Q92769,6.49,True
Q92769_CHEMBL5417416,Q92769,6.66,True
Q92769_CHEMBL5425253,Q92769,7.09,True
Q92769_CHEMBL5431412,Q92769,6.46,True
Q92769_CHEMBL5407714,Q92769,7.14,True
Q92769_CHEMBL5404793,Q92769,6.71,True
Q92769_CHEMBL5403777,Q92769,6.72,True
Q92769_CHEMBL5433049,Q92769,6.84,True
Q92769_CHEMBL5408299,Q92769,7.08,True
Q92769_CHEMBL5415232,Q92769,8.51,True
Q92769_CHEMBL5414971,Q92769,6.36,True
Q92769_CHEMBL5432574,Q92769,6.53,True
Q92769_CHEMBL5436873,Q92769,6.61,True
Q92769_CHEMBL5434895,Q92769,6.8,True
Q92769_CHEMBL5416448,Q92769,7.27,True
Q92769_CHEMBL5436104,Q92769,5.47,True
Q92769_CHEMBL5430740,Q92769,5.99,True
Q92769_CHEMBL5424224,Q92769,5.72,True
Q92918_CHEMBL5394698,Q92918,7.96,False
Q92918_CHEMBL5405626,Q92918,8.52,False
Q92918_CHEMBL5400089,Q92918,8.3,False
Q92918_CHEMBL5395026,Q92918,7.42,False
Q92918_CHEMBL5420572,Q92918,6.74,False
Q92918_CHEMBL5436785,Q92918,7.13,False
Q92918_CHEMBL5420367,Q92918,7.37,False
Q92918_CHEMBL5421713,Q92918,8.25,False
Q92918_CHEMBL5438517,Q92918,7.21,False
Q92918_CHEMBL5430314,Q92918,7.52,False
Q92918_CHEMBL5406326,Q92918,7.36,False
Q92918_CHEMBL5435769,Q92918,9.135000000000002,False
Q92918_CHEMBL5400921,Q92918,7.585,False
Q92918_CHEMBL5403097,Q92918,8.865,False
Q92918_CHEMBL5404996,Q92918,7.43,False
Q92918_CHEMBL5422210,Q92918,7.52,False
Q92918_CHEMBL5417283,Q92918,7.75,False
Q92918_CHEMBL5439789,Q92918,7.19,False
Q92918_CHEMBL5434634,Q92918,7.73,False
Q92918_CHEMBL5410537,Q92918,8.23,False
Q92918_CHEMBL5401436,Q92918,8.16,False
Q92918_CHEMBL5422718,Q92918,8.26,False
Q92918_CHEMBL5394328,Q92918,6.96,False
Q92918_CHEMBL5435303,Q92918,7.92,False
Q92918_CHEMBL5412260,Q92918,7.81,False
Q92918_CHEMBL5417139,Q92918,9.7,False
Q92918_CHEMBL5425762,Q92918,8.3,False
Q92918_CHEMBL5407643,Q92918,7.0,False
Q92918_CHEMBL5417277,Q92918,6.24,False
Q92918_CHEMBL5403001,Q92918,8.825,False
Q92918_CHEMBL5419396,Q92918,7.29,False
Q92918_CHEMBL5426989,Q92918,5.37,False
Q92918_CHEMBL5396877,Q92918,5.64,False
Q92918_CHEMBL5406645,Q92918,7.54,False
Q92918_CHEMBL5441105,Q92918,7.82,False
Q92918_CHEMBL5412772,Q92918,6.85,False
Q92918_CHEMBL5417927,Q92918,8.66,False
Q92918_CHEMBL5440880,Q92918,6.89,False
Q92918_CHEMBL5431039,Q92918,8.55,False
Q92918_CHEMBL5430021,Q92918,7.73,False
Q92918_CHEMBL5425004,Q92918,8.0,False
Q92918_CHEMBL5440958,Q92918,7.25,False
Q92918_CHEMBL5412652,Q92918,6.85,False
Q92918_CHEMBL5401062,Q92918,8.05,False
Q92918_CHEMBL5423834,Q92918,7.22,False
Q92918_CHEMBL5395728,Q92918,5.92,False
Q92918_CHEMBL5413114,Q92918,8.22,False
Q92918_CHEMBL5434929,Q92918,8.82,False
Q92918_CHEMBL5396756,Q92918,8.25,False
Q92918_CHEMBL5415834,Q92918,8.22,False
Q92918_CHEMBL5425905,Q92918,8.37,False
Q92918_CHEMBL5394674,Q92918,8.3,False
Q92918_CHEMBL5407935,Q92918,7.64,False
Q92918_CHEMBL5439094,Q92918,6.11,False
Q92918_CHEMBL5395011,Q92918,8.35,False
Q92918_CHEMBL5405678,Q92918,8.12,False
Q92918_CHEMBL5438038,Q92918,7.92,False
Q92918_CHEMBL5410905,Q92918,8.05,False
Q92918_CHEMBL5419415,Q92918,7.35,False
Q92918_CHEMBL5404423,Q92918,9.0,False
Q92918_CHEMBL5396262,Q92918,8.35,False
Q92918_CHEMBL5408991,Q92918,7.01,False
Q92918_CHEMBL5424570,Q92918,8.19,False
Q92918_CHEMBL5408958,Q92918,9.765,False
Q92918_CHEMBL5420011,Q92918,7.23,False
Q92918_CHEMBL5435641,Q92918,7.77,False
Q92918_CHEMBL5437932,Q92918,8.11,False
Q92918_CHEMBL5415661,Q92918,7.04,False
Q92918_CHEMBL5418420,Q92918,7.87,False
Q92918_CHEMBL5435406,Q92918,7.605,False
Q92918_CHEMBL5414886,Q92918,7.125,False
Q92918_CHEMBL5397939,Q92918,7.28,False
Q92918_CHEMBL5435524,Q92918,8.32,False
Q92918_CHEMBL5410242,Q92918,8.37,False
Q92918_CHEMBL5403804,Q92918,8.28,False
Q92918_CHEMBL5429757,Q92918,8.56,False
Q92918_CHEMBL5432400,Q92918,8.52,False
Q92918_CHEMBL5426390,Q92918,8.21,False
Q92918_CHEMBL5426604,Q92918,7.02,False
Q92918_CHEMBL5436318,Q92918,8.26,False
Q92918_CHEMBL5397265,Q92918,7.9,False
Q92918_CHEMBL5402971,Q92918,8.24,False
Q92918_CHEMBL5414817,Q92918,8.19,False
Q92918_CHEMBL5424107,Q92918,8.11,False
Q92918_CHEMBL5425514,Q92918,7.45,False
Q92918_CHEMBL5422788,Q92918,7.939999999999999,False
Q92918_CHEMBL5399247,Q92918,7.21,False
Q92918_CHEMBL5411794,Q92918,7.41,False
Q92918_CHEMBL5439204,Q92918,7.14,False
Q92918_CHEMBL5437246,Q92918,8.34,False
Q92918_CHEMBL5406408,Q92918,7.64,False
Q92918_CHEMBL5395638,Q92918,6.63,False
Q92918_CHEMBL5418553,Q92918,7.96,False
Q92918_CHEMBL5400101,Q92918,7.215,False
Q92918_CHEMBL5420868,Q92918,8.05,False
Q92918_CHEMBL5420652,Q92918,7.52,False
Q92918_CHEMBL5417747,Q92918,7.77,False
Q92918_CHEMBL5423968,Q92918,7.08,False
Q92918_CHEMBL5428695,Q92918,7.82,False
