compound_id,target,sim_same_target,std_union
Q13547_CHEMBL5415351,Q13547,1.0,1.0
Q13547_CHEMBL5418509,Q13547,1.0,1.0
Q13547_CHEMBL5428663,Q13547,1.0,1.0
Q13547_CHEMBL5433525,Q13547,1.0,1.0
Q13547_CHEMBL5398443,Q13547,1.0,1.0
Q13547_CHEMBL5397101,Q13547,1.0,1.0
Q13547_CHEMBL5439406,Q13547,1.0,1.0
Q13547_CHEMBL5394186,Q13547,1.0,1.0
Q13547_CHEMBL5425472,Q13547,1.0,1.0
Q13547_CHEMBL5423472,Q13547,1.0,1.0
Q13547_CHEMBL5394727,Q13547,1.0,1.0
Q13547_CHEMBL5430331,Q13547,1.0,1.0
Q13547_CHEMBL5402423,Q13547,1.0,1.0
Q13547_CHEMBL5419172,Q13547,1.0,1.0
Q13547_CHEMBL5424360,Q13547,1.0,1.0
Q13547_CHEMBL5417416,Q13547,1.0,1.0
Q13547_CHEMBL5407707,Q13547,1.0,1.0
Q13547_CHEMBL5425253,Q13547,1.0,1.0
Q13547_CHEMBL5431412,Q13547,1.0,1.0
Q13547_CHEMBL5407714,Q13547,1.0,1.0
Q13547_CHEMBL5402136,Q13547,1.0,1.0
Q13547_CHEMBL5402915,Q13547,1.0,1.0
Q13547_CHEMBL5404793,Q13547,1.0,1.0
Q13547_CHEMBL5403777,Q13547,1.0,1.0
Q13547_CHEMBL5433049,Q13547,1.0,1.0
Q13547_CHEMBL5408299,Q13547,1.0,1.0
Q13547_CHEMBL5433987,Q13547,1.0,1.0
Q13547_CHEMBL5410437,Q13547,1.0,1.0
Q13547_CHEMBL5398814,Q13547,1.0,1.0
Q13547_CHEMBL5432672,Q13547,1.0,1.0
Q13547_CHEMBL5404374,Q13547,1.0,1.0
Q13547_CHEMBL5409055,Q13547,1.0,1.0
Q13547_CHEMBL5398994,Q13547,1.0,1.0
Q13547_CHEMBL5437925,Q13547,1.0,1.0
Q13547_CHEMBL5430751,Q13547,1.0,1.0
Q13547_CHEMBL5408074,Q13547,1.0,1.0
Q13547_CHEMBL5406975,Q13547,1.0,1.0
Q13547_CHEMBL5397692,Q13547,1.0,1.0
Q13547_CHEMBL5409731,Q13547,1.0,1.0
Q13547_CHEMBL5409287,Q13547,1.0,1.0
Q13547_CHEMBL5397225,Q13547,1.0,1.0
Q13547_CHEMBL5438996,Q13547,1.0,1.0
Q13547_CHEMBL5414698,Q13547,1.0,1.0
Q13547_CHEMBL5438446,Q13547,1.0,1.0
Q13547_CHEMBL5395637,Q13547,1.0,1.0
Q13547_CHEMBL5429446,Q13547,1.0,1.0
Q13547_CHEMBL5419832,Q13547,1.0,1.0
Q13547_CHEMBL5414925,Q13547,1.0,1.0
Q13547_CHEMBL5393893,Q13547,1.0,1.0
Q13547_CHEMBL5396074,Q13547,1.0,1.0
Q13547_CHEMBL5426015,Q13547,1.0,1.0
Q13547_CHEMBL5439859,Q13547,1.0,1.0
Q13547_CHEMBL5414308,Q13547,1.0,1.0
Q13547_CHEMBL5412296,Q13547,1.0,1.0
Q13547_CHEMBL5414898,Q13547,1.0,1.0
Q13547_CHEMBL5394047,Q13547,1.0,1.0
Q13547_CHEMBL5399990,Q13547,1.0,1.0
Q13547_CHEMBL5400387,Q13547,1.0,1.0
Q13547_CHEMBL5415734,Q13547,1.0,1.0
Q13547_CHEMBL5408897,Q13547,1.0,1.0
Q13547_CHEMBL5414384,Q13547,1.0,1.0
Q13547_CHEMBL5418711,Q13547,1.0,1.0
Q13547_CHEMBL5415232,Q13547,1.0,1.0
Q13547_CHEMBL5431448,Q13547,1.0,1.0
Q13547_CHEMBL5406785,Q13547,1.0,1.0
Q13547_CHEMBL5423629,Q13547,1.0,1.0
Q13547_CHEMBL5401106,Q13547,1.0,1.0
Q13547_CHEMBL5429873,Q13547,1.0,1.0
Q13547_CHEMBL5409830,Q13547,1.0,1.0
Q13547_CHEMBL5436596,Q13547,1.0,1.0
Q13547_CHEMBL5420058,Q13547,1.0,1.0
Q13547_CHEMBL5414971,Q13547,1.0,1.0
Q13547_CHEMBL5432574,Q13547,1.0,1.0
Q13547_CHEMBL5436873,Q13547,1.0,1.0
Q13547_CHEMBL5434895,Q13547,1.0,1.0
Q13547_CHEMBL5424823,Q13547,1.0,1.0
Q13547_CHEMBL5408565,Q13547,1.0,1.0
Q13547_CHEMBL5402344,Q13547,1.0,1.0
Q13547_CHEMBL5423136,Q13547,1.0,1.0
Q13547_CHEMBL5414056,Q13547,1.0,1.0
Q13547_CHEMBL5438694,Q13547,1.0,1.0
Q13547_CHEMBL5394600,Q13547,1.0,1.0
Q13547_CHEMBL5410777,Q13547,1.0,1.0
Q13547_CHEMBL5420954,Q13547,1.0,1.0
Q13547_CHEMBL5410523,Q13547,1.0,1.0
Q13547_CHEMBL5416448,Q13547,1.0,1.0
Q13547_CHEMBL5432886,Q13547,1.0,1.0
Q13547_CHEMBL5418695,Q13547,1.0,1.0
Q13547_CHEMBL5410992,Q13547,1.0,1.0
Q13547_CHEMBL5432846,Q13547,1.0,1.0
Q13547_CHEMBL5415711,Q13547,1.0,1.0
Q13547_CHEMBL5423139,Q13547,1.0,1.0
Q13547_CHEMBL5401815,Q13547,1.0,1.0
Q13547_CHEMBL5418570,Q13547,1.0,1.0
Q13547_CHEMBL5440638,Q13547,1.0,1.0
Q13547_CHEMBL5412933,Q13547,1.0,1.0
Q13547_CHEMBL5403601,Q13547,1.0,1.0
Q13547_CHEMBL5410880,Q13547,1.0,1.0
Q13547_CHEMBL5402253,Q13547,1.0,1.0
Q13547_CHEMBL5430119,Q13547,1.0,1.0
Q13547_CHEMBL5419248,Q13547,1.0,1.0
Q13547_CHEMBL5435751,Q13547,1.0,1.0
Q13547_CHEMBL5425972,Q13547,1.0,1.0
Q13547_CHEMBL5398428,Q13547,1.0,1.0
Q13547_CHEMBL5408111,Q13547,1.0,1.0
Q13547_CHEMBL5437991,Q13547,1.0,1.0
Q13547_CHEMBL5435590,Q13547,1.0,1.0
Q13547_CHEMBL5411915,Q13547,1.0,1.0
Q13547_CHEMBL5427151,Q13547,1.0,1.0
Q13547_CHEMBL5421202,Q13547,1.0,1.0
Q13547_CHEMBL5438599,Q13547,1.0,1.0
Q13547_CHEMBL5426896,Q13547,1.0,1.0
Q13547_CHEMBL5399941,Q13547,1.0,1.0
Q13547_CHEMBL5436104,Q13547,1.0,1.0
Q13547_CHEMBL5423557,Q13547,1.0,1.0
Q13547_CHEMBL5436001,Q13547,1.0,1.0
Q13547_CHEMBL5426091,Q13547,1.0,1.0
Q13547_CHEMBL5431660,Q13547,1.0,1.0
Q13547_CHEMBL5439488,Q13547,0.7734,1.0
Q13547_CHEMBL5407953,Q13547,1.0,1.0
Q13547_CHEMBL5433627,Q13547,1.0,1.0
Q13547_CHEMBL5416264,Q13547,0.7754,0.7754
Q13547_CHEMBL5406191,Q13547,1.0,1.0
Q13547_CHEMBL5433364,Q13547,1.0,1.0
Q13547_CHEMBL5403602,Q13547,1.0,1.0
Q13547_CHEMBL5429412,Q13547,1.0,1.0
Q13547_CHEMBL5412547,Q13547,1.0,1.0
Q13547_CHEMBL5436035,Q13547,1.0,1.0
Q13547_CHEMBL5403862,Q13547,1.0,1.0
Q13547_CHEMBL5419295,Q13547,1.0,1.0
Q13547_CHEMBL5424948,Q13547,1.0,1.0
Q13547_CHEMBL5418093,Q13547,1.0,1.0
Q13547_CHEMBL5401496,Q13547,0.6665,1.0
Q13547_CHEMBL5401406,Q13547,1.0,1.0
Q13547_CHEMBL5423646,Q13547,1.0,1.0
Q13547_CHEMBL5437381,Q13547,1.0,1.0
Q13547_CHEMBL5428795,Q13547,1.0,1.0
Q13547_CHEMBL5413612,Q13547,1.0,1.0
Q13547_CHEMBL5394143,Q13547,1.0,1.0
Q13547_CHEMBL5404245,Q13547,0.8335,1.0
Q13547_CHEMBL5401169,Q13547,1.0,1.0
Q13547_CHEMBL5403206,Q13547,1.0,1.0
Q13547_CHEMBL5430740,Q13547,1.0,1.0
Q13547_CHEMBL5424224,Q13547,1.0,1.0
Q13547_CHEMBL5411948,Q13547,1.0,1.0
Q13547_CHEMBL5403974,Q13547,1.0,1.0
Q13547_CHEMBL5415687,Q13547,1.0,1.0
Q13627_CHEMBL5410811,Q13627,0.6807,1.0
Q13627_CHEMBL5403328,Q13627,0.7109,0.7871
Q13627_CHEMBL5416086,Q13627,0.5,0.8184
Q13627_CHEMBL5417336,Q13627,0.5,1.0
Q13627_CHEMBL5401513,Q13627,0.4753,0.6665
Q13627_CHEMBL5401218,Q13627,0.4604,0.623
Q13627_CHEMBL5395267,Q13627,0.3767,0.7119
Q13627_CHEMBL5414801,Q13627,0.8945,0.8945
Q13627_CHEMBL5429707,Q13627,0.625,1.0
Q13627_CHEMBL5428562,Q13627,0.625,1.0
Q13627_CHEMBL5401556,Q13627,0.3918,1.0
Q13627_CHEMBL5432405,Q13627,0.5439,1.0
Q13627_CHEMBL5404093,Q13627,0.3816,1.0
Q13627_CHEMBL5401354,Q13627,0.3767,0.7583
Q13627_CHEMBL5426463,Q13627,0.3784,0.7656
Q13627_CHEMBL5417699,Q13627,0.3948,1.0
Q13627_CHEMBL5429691,Q13627,0.3784,1.0
Q13627_CHEMBL5432194,Q13627,0.3718,1.0
Q13627_CHEMBL5415554,Q13627,0.3733,1.0
Q13627_CHEMBL5395833,Q13627,0.5757,1.0
Q13627_CHEMBL5415238,Q13627,0.4648,1.0
Q13627_CHEMBL5428750,Q13627,0.623,1.0
Q13627_CHEMBL5406864,Q13627,0.6289,1.0
Q13627_CHEMBL5435933,Q13627,0.3718,0.7778
Q13627_CHEMBL5421052,Q13627,0.3684,0.7422
Q13627_CHEMBL5429359,Q13627,0.3462,1.0
Q13627_CHEMBL5406490,Q13627,0.3867,1.0
Q13627_CHEMBL5426876,Q13627,0.3784,0.7656
Q13627_CHEMBL5413380,Q13627,0.4055,0.7617
Q13627_CHEMBL5396081,Q13627,0.7539,1.0
Q13627_CHEMBL5429086,Q13627,0.7759,1.0
Q13627_CHEMBL5411649,Q13627,0.5713,1.0
Q13627_CHEMBL5432630,Q13627,0.5073,1.0
Q13627_CHEMBL5413622,Q13627,0.5244,1.0
Q13627_CHEMBL5423818,Q13627,0.3684,1.0
Q13627_CHEMBL5416942,Q13627,0.8667,0.8667
Q13627_CHEMBL5424488,Q13627,0.582,1.0
Q13627_CHEMBL5417631,Q13627,0.5371,1.0
Q13627_CHEMBL5418822,Q13627,0.6895,1.0
Q13627_CHEMBL5439632,Q13627,0.4348,1.0
Q13627_CHEMBL5395734,Q13627,0.5,1.0
Q13627_CHEMBL5416327,Q13627,0.4211,0.7212
Q13627_CHEMBL5424114,Q13627,0.4507,1.0
Q13627_CHEMBL5435495,Q13627,0.7627,1.0
Q13627_CHEMBL5426335,Q13627,0.5,1.0
Q13627_CHEMBL5440916,Q13627,0.3677,1.0
Q13627_CHEMBL5397989,Q13627,0.4561,1.0
Q13627_CHEMBL5410464,Q13627,0.5181,1.0
Q13627_CHEMBL5426304,Q13627,0.3333,1.0
Q13627_CHEMBL5425642,Q13627,0.4312,1.0
Q13627_CHEMBL5416749,Q13627,0.3967,1.0
Q13627_CHEMBL5401689,Q13627,0.5537,1.0
Q13627_CHEMBL5436022,Q13627,0.519,1.0
Q13627_CHEMBL5402600,Q13627,0.5088,1.0
Q13627_CHEMBL5412760,Q13627,0.4482,1.0
Q13627_CHEMBL5440179,Q13627,0.4531,0.6489
Q13627_CHEMBL5404932,Q13627,0.5571,0.7544
Q13627_CHEMBL5412339,Q13627,0.6665,1.0
Q13627_CHEMBL5411492,Q13627,0.6182,1.0
Q13627_CHEMBL5411512,Q13627,0.5322,0.7144
Q13627_CHEMBL5418042,Q13627,0.6167,1.0
Q13627_CHEMBL5404416,Q13627,0.644,1.0
Q13627_CHEMBL5405572,Q13627,0.6064,1.0
Q13627_CHEMBL5394613,Q13627,0.644,1.0
Q13627_CHEMBL5420724,Q13627,0.6729,1.0
Q13627_CHEMBL5437222,Q13627,0.644,1.0
Q13627_CHEMBL5422413,Q13627,0.5903,1.0
Q13627_CHEMBL5419006,Q13627,0.6553,1.0
Q13627_CHEMBL5395680,Q13627,0.8237,1.0
Q13627_CHEMBL5435718,Q13627,0.8491,0.8491
Q13627_CHEMBL5408457,Q13627,0.644,1.0
Q13627_CHEMBL5413427,Q13627,0.5903,1.0
Q13627_CHEMBL5425748,Q13627,0.6553,1.0
Q13627_CHEMBL5410991,Q13627,0.8237,1.0
Q13627_CHEMBL5408540,Q13627,0.8491,0.8491
Q13627_CHEMBL5428651,Q13627,0.6826,1.0
Q13627_CHEMBL5422936,Q13627,0.8184,1.0
Q13627_CHEMBL5437737,Q13627,0.7534,1.0
Q13627_CHEMBL5416971,Q13627,0.4355,1.0
Q13627_CHEMBL5415866,Q13627,0.4534,0.6333
Q15910_CHEMBL5427886,Q15910,0.7222,0.7222
Q15910_CHEMBL5407503,Q15910,0.7324,0.7324
Q15910_CHEMBL5395024,Q15910,0.7222,0.7222
Q15910_CHEMBL5406530,Q15910,0.7427,0.7427
Q15910_CHEMBL5404097,Q15910,0.8491,0.8491
Q15910_CHEMBL5408277,Q15910,0.7803,0.8052
Q15910_CHEMBL5402038,Q15910,0.7803,0.7803
Q15910_CHEMBL5429668,Q15910,0.8135,0.8135
Q15910_CHEMBL5408839,Q15910,0.7324,0.7324
Q15910_CHEMBL5433886,Q15910,0.7217,0.7217
Q15910_CHEMBL5429234,Q15910,0.7124,0.7124
Q15910_CHEMBL5436336,Q15910,0.7222,0.7222
Q15910_CHEMBL5417925,Q15910,0.7534,0.7534
Q15910_CHEMBL5396769,Q15910,0.7646,0.7646
Q15910_CHEMBL5417070,Q15910,0.6313,0.6313
Q15910_CHEMBL5394741,Q15910,0.7646,0.7646
Q15910_CHEMBL5413031,Q15910,0.7271,0.7271
Q15910_CHEMBL5393990,Q15910,0.4951,0.4951
Q15910_CHEMBL5408520,Q15910,0.4412,0.4412
Q15910_CHEMBL5436593,Q15910,0.4827,0.4827
Q15910_CHEMBL5426154,Q15910,0.4326,0.4326
Q15910_CHEMBL5400888,Q15910,0.686,0.9175
Q15910_CHEMBL5416575,Q15910,0.6265,1.0
Q15910_CHEMBL5418132,Q15910,0.7109,1.0
Q15910_CHEMBL5408322,Q15910,0.6479,1.0
Q15910_CHEMBL5421282,Q15910,0.7109,1.0
Q15910_CHEMBL5429552,Q15910,0.6738,0.8926
Q15910_CHEMBL5412340,Q15910,0.7285,0.8159
Q15910_CHEMBL5395240,Q15910,0.6479,1.0
Q15910_CHEMBL5412589,Q15910,0.6362,1.0
Q15910_CHEMBL5401078,Q15910,0.6626,0.8022
Q15910_CHEMBL5417862,Q15910,0.7656,0.7656
Q15910_CHEMBL5403771,Q15910,0.6841,0.6841
Q15910_CHEMBL5394852,Q15910,0.6626,0.6626
Q15910_CHEMBL5416625,Q15910,0.6821,0.6821
Q15910_CHEMBL5406071,Q15910,0.4546,0.6509
Q15910_CHEMBL5402033,Q15910,0.427,0.4614
Q15910_CHEMBL5395872,Q15910,0.4695,0.4695
Q15910_CHEMBL5404212,Q15910,0.4946,0.4946
Q15910_CHEMBL5439531,Q15910,0.4189,0.4285
Q15910_CHEMBL5422341,Q15910,0.5273,0.5273
Q15910_CHEMBL5418334,Q15910,0.4768,0.4932
Q15910_CHEMBL5427802,Q15910,0.5972,0.5972
Q15910_CHEMBL5418544,Q15910,0.5986,0.5986
Q16769_CHEMBL5419581,Q16769,1.0,1.0
Q16769_CHEMBL5415003,Q16769,1.0,1.0
Q16769_CHEMBL5423339,Q16769,1.0,1.0
Q16769_CHEMBL5425787,Q16769,1.0,1.0
Q16769_CHEMBL5440008,Q16769,1.0,1.0
Q16769_CHEMBL5432523,Q16769,1.0,1.0
Q16769_CHEMBL5397959,Q16769,1.0,1.0
Q16769_CHEMBL5401424,Q16769,1.0,1.0
Q16769_CHEMBL5431187,Q16769,1.0,1.0
Q16769_CHEMBL5440396,Q16769,1.0,1.0
Q16769_CHEMBL5426515,Q16769,1.0,1.0
Q16769_CHEMBL5416124,Q16769,1.0,1.0
Q16769_CHEMBL5422902,Q16769,1.0,1.0
Q16769_CHEMBL5413978,Q16769,1.0,1.0
Q16769_CHEMBL5402529,Q16769,1.0,1.0
Q16769_CHEMBL5403557,Q16769,1.0,1.0
Q16769_CHEMBL5434053,Q16769,0.7646,1.0
Q16769_CHEMBL5396759,Q16769,0.8306,1.0
Q16769_CHEMBL5404640,Q16769,0.8438,1.0
Q16769_CHEMBL5411871,Q16769,0.8228,1.0
Q16769_CHEMBL5403701,Q16769,1.0,1.0
Q16769_CHEMBL5412373,Q16769,1.0,1.0
Q16769_CHEMBL5399860,Q16769,1.0,1.0
Q16769_CHEMBL5418046,Q16769,1.0,1.0
Q16769_CHEMBL5406211,Q16769,1.0,1.0
Q16769_CHEMBL5439681,Q16769,1.0,1.0
Q16769_CHEMBL5413227,Q16769,1.0,1.0
Q16769_CHEMBL5395317,Q16769,0.7539,1.0
Q16769_CHEMBL5424881,Q16769,1.0,1.0
Q16769_CHEMBL5396368,Q16769,1.0,1.0
Q16769_CHEMBL5436993,Q16769,1.0,1.0
Q16769_CHEMBL5395945,Q16769,1.0,1.0
Q16769_CHEMBL5432131,Q16769,0.8115,1.0
Q16769_CHEMBL5410629,Q16769,0.8687,1.0
Q16769_CHEMBL5432557,Q16769,1.0,1.0
Q16769_CHEMBL5409837,Q16769,1.0,1.0
Q16769_CHEMBL5405586,Q16769,1.0,1.0
Q16769_CHEMBL5408371,Q16769,1.0,1.0
Q16769_CHEMBL5417729,Q16769,0.8687,1.0
Q16769_CHEMBL5402699,Q16769,1.0,1.0
Q16769_CHEMBL5398463,Q16769,1.0,1.0
Q16769_CHEMBL5436334,Q16769,1.0,1.0
Q16769_CHEMBL5439156,Q16769,1.0,1.0
Q16769_CHEMBL5437713,Q16769,1.0,1.0
Q16769_CHEMBL5396027,Q16769,1.0,1.0
Q16769_CHEMBL5426638,Q16769,1.0,1.0
Q16769_CHEMBL5421548,Q16769,0.7856,1.0
Q16769_CHEMBL5440304,Q16769,1.0,1.0
Q16769_CHEMBL5409643,Q16769,1.0,1.0
Q16769_CHEMBL5425548,Q16769,1.0,1.0
Q16769_CHEMBL5425419,Q16769,1.0,1.0
Q16769_CHEMBL5403368,Q16769,0.7759,1.0
Q16790_CHEMBL5418946,Q16790,0.5713,0.5781
Q16790_CHEMBL5395028,Q16790,0.4529,0.7451
Q16790_CHEMBL5408660,Q16790,0.4517,0.8296
Q16790_CHEMBL5394136,Q16790,0.3967,0.6362
Q16790_CHEMBL5428616,Q16790,0.5,0.9512
Q16790_CHEMBL5411236,Q16790,0.4546,0.7144
Q16790_CHEMBL5434644,Q16790,0.5537,0.8862
Q16790_CHEMBL5418325,Q16790,0.5,0.6729
Q16790_CHEMBL5418448,Q16790,0.625,0.6729
Q16790_CHEMBL5396521,Q16790,0.4919,0.5254
Q16790_CHEMBL5406454,Q16790,0.5474,0.8838
Q16790_CHEMBL5415157,Q16790,0.4465,0.6958
Q16790_CHEMBL5430687,Q16790,0.5635,0.7271
Q16790_CHEMBL5402415,Q16790,0.4355,0.5806
Q16790_CHEMBL5403443,Q16790,0.5625,0.5835
Q16790_CHEMBL5423785,Q16790,0.4363,0.5254
Q16790_CHEMBL5420806,Q16790,0.5474,0.5474
Q16790_CHEMBL5408282,Q16790,0.5474,0.5474
Q16790_CHEMBL5403015,Q16790,0.52,0.6909
Q16790_CHEMBL5418584,Q16790,0.5,0.6909
Q16790_CHEMBL5430954,Q16790,0.5273,0.7998
Q16790_CHEMBL5398870,Q16790,0.6128,0.6128
Q16790_CHEMBL5408801,Q16790,0.4902,0.769
Q16790_CHEMBL5427771,Q16790,0.5938,0.5938
Q16790_CHEMBL5412006,Q16790,0.5239,0.5557
Q16790_CHEMBL5408039,Q16790,0.4307,0.5322
Q16790_CHEMBL5417623,Q16790,0.5,0.5864
Q16790_CHEMBL5419120,Q16790,0.4761,0.731
Q16790_CHEMBL5419562,Q16790,0.4827,0.6665
Q16790_CHEMBL5409839,Q16790,0.4707,0.5869
Q16790_CHEMBL5406763,Q16790,0.5103,0.6001
Q16790_CHEMBL5398527,Q16790,0.5962,0.7021
Q16790_CHEMBL5398482,Q16790,0.4707,0.7021
Q16790_CHEMBL5404478,Q16790,0.625,0.7222
Q16790_CHEMBL5430744,Q16790,0.5264,0.7021
Q16790_CHEMBL5404207,Q16790,0.4529,0.5625
Q16790_CHEMBL5432122,Q16790,0.4426,0.6143
Q16790_CHEMBL5400096,Q16790,0.4426,0.6348
Q16790_CHEMBL5427772,Q16790,0.4546,0.5557
Q16790_CHEMBL5439825,Q16790,0.4561,0.625
Q16790_CHEMBL5424006,Q16790,0.5752,0.6035
Q16790_CHEMBL5419432,Q16790,0.4692,0.4707
Q16790_CHEMBL5409853,Q16790,0.6333,0.6392
Q16790_CHEMBL5418792,Q16790,0.3164,0.4204
Q16790_CHEMBL5436128,Q16790,0.5,0.7446
Q16790_CHEMBL5411012,Q16790,0.4395,0.7256
Q16790_CHEMBL5427767,Q16790,0.3708,0.7349
Q16790_CHEMBL5412673,Q16790,0.4443,0.6143
Q16790_CHEMBL5413719,Q16790,0.4285,0.541
Q16790_CHEMBL5434757,Q16790,0.4375,0.769
Q16790_CHEMBL5398809,Q16790,0.3572,0.5254
Q16790_CHEMBL5423264,Q16790,0.375,0.7549
Q16790_CHEMBL5431226,Q16790,0.4143,0.6313
Q16790_CHEMBL5400438,Q16790,0.4084,0.7319
Q16790_CHEMBL5422561,Q16790,0.4465,0.4517
Q16790_CHEMBL5422492,Q16790,0.5972,0.625
Q16790_CHEMBL5438275,Q16790,0.4084,0.6489
Q16790_CHEMBL5411466,Q16790,0.4407,0.769
Q16790_CHEMBL5419182,Q16790,0.4878,0.5249
Q16790_CHEMBL5428815,Q16790,0.6938,0.8164
Q16790_CHEMBL5435073,Q16790,0.6841,0.7705
Q16790_CHEMBL5438823,Q16790,0.5508,0.5508
Q16790_CHEMBL5406041,Q16790,0.4092,0.5762
Q16790_CHEMBL5402391,Q16790,0.5166,0.5742
Q16790_CHEMBL5439068,Q16790,0.6729,0.6729
Q16790_CHEMBL5406460,Q16790,0.5557,0.5903
Q16790_CHEMBL5401486,Q16790,0.4922,0.625
Q16790_CHEMBL5424643,Q16790,0.5864,0.6377
Q16790_CHEMBL5438359,Q16790,0.6948,0.6948
Q16790_CHEMBL5395842,Q16790,0.5571,0.5571
Q16790_CHEMBL5402861,Q16790,0.5,0.5908
Q16790_CHEMBL5422807,Q16790,0.5,0.5908
Q16790_CHEMBL5415701,Q16790,0.5366,0.5366
Q16790_CHEMBL5417652,Q16790,0.52,0.5762
Q16790_CHEMBL5430843,Q16790,0.4482,0.5166
Q16790_CHEMBL5415971,Q16790,0.3794,0.7456
Q16790_CHEMBL5434579,Q16790,0.386,0.6377
Q16790_CHEMBL5427495,Q16790,0.4426,0.7593
Q16790_CHEMBL5396279,Q16790,0.3965,0.8652
Q16790_CHEMBL5427064,Q16790,0.4546,0.4912
Q16790_CHEMBL5434717,Q16790,0.3928,0.5835
Q16790_CHEMBL5405313,Q16790,0.5576,0.5635
Q16790_CHEMBL5428119,Q16790,0.5688,0.6348
Q16790_CHEMBL5399497,Q16790,0.5254,0.7759
Q16790_CHEMBL5406828,Q16790,0.5371,0.6113
Q16790_CHEMBL5421787,Q16790,0.5474,0.6128
Q16790_CHEMBL5410832,Q16790,0.5659,0.5962
Q16790_CHEMBL5396229,Q16790,0.5332,0.5762
Q16790_CHEMBL5400915,Q16790,0.4529,0.7451
Q16790_CHEMBL5409485,Q16790,0.5806,0.5806
Q16790_CHEMBL5411876,Q16790,0.52,0.52
Q16790_CHEMBL5430806,Q16790,0.4878,0.522
Q16790_CHEMBL5427215,Q16790,0.3965,0.6924
Q16790_CHEMBL5418987,Q16790,0.3936,0.5591
Q16790_CHEMBL5417966,Q16790,0.5479,0.5479
Q16790_CHEMBL5427397,Q16790,0.5098,0.5293
Q16790_CHEMBL5393899,Q16790,0.4861,0.5923
Q16790_CHEMBL5416640,Q16790,0.5898,0.6943
Q16790_CHEMBL5399753,Q16790,0.8086,0.8086
Q16790_CHEMBL5432003,Q16790,0.6738,0.6738
Q16790_CHEMBL5399026,Q16790,0.6738,0.7002
Q16790_CHEMBL5413773,Q16790,0.5488,0.6538
Q16790_CHEMBL5416330,Q16790,0.5093,0.6294
Q16790_CHEMBL5429247,Q16790,0.625,0.8086
Q16790_CHEMBL5438146,Q16790,0.5474,0.75
Q16790_CHEMBL5400590,Q16790,0.625,0.686
Q16790_CHEMBL5423705,Q16790,0.6665,0.7349
Q16790_CHEMBL5420340,Q16790,0.5742,0.7358
Q16790_CHEMBL5422630,Q16790,0.4558,0.5454
Q16790_CHEMBL5412024,Q16790,0.3523,0.4558
Q16790_CHEMBL5424738,Q16790,0.4915,0.623
Q16790_CHEMBL5423986,Q16790,0.4546,0.5312
Q16790_CHEMBL5423626,Q16790,0.3777,0.5767
Q16790_CHEMBL5407099,Q16790,0.375,0.5254
Q16790_CHEMBL5439232,Q16790,0.4761,0.5537
Q16790_CHEMBL5412326,Q16790,0.3865,0.625
Q16790_CHEMBL5404854,Q16790,0.3513,0.5083
Q16790_CHEMBL5434475,Q16790,0.3845,0.5542
Q16790_CHEMBL5398061,Q16790,0.4194,0.5156
Q16790_CHEMBL5422153,Q16790,0.4478,0.5254
Q16790_CHEMBL5395857,Q16790,0.4143,0.5073
Q16790_CHEMBL5397659,Q16790,0.5083,0.625
Q16790_CHEMBL5419752,Q16790,0.5693,0.7168
Q16790_CHEMBL5404038,Q16790,0.5645,0.7231
Q16790_CHEMBL5439318,Q16790,0.4602,0.5586
Q16790_CHEMBL5405279,Q16790,0.5,0.6948
Q16790_CHEMBL5437142,Q16790,0.5347,0.5625
Q16790_CHEMBL5420020,Q16790,0.4746,0.5371
Q16790_CHEMBL5432770,Q16790,0.4395,0.5352
Q16790_CHEMBL5395679,Q16790,0.459,0.645
Q16790_CHEMBL5424727,Q16790,0.4746,0.6128
Q16790_CHEMBL5425125,Q16790,0.375,0.5679
Q16790_CHEMBL5412351,Q16790,0.5,0.5972
Q16790_CHEMBL5424664,Q16790,0.4917,0.6152
Q16790_CHEMBL5420931,Q16790,0.4854,0.5137
Q16790_CHEMBL5417084,Q16790,0.4478,0.5254
Q16790_CHEMBL5430482,Q16790,0.4143,0.5073
Q16790_CHEMBL5414077,Q16790,0.5083,0.625
Q16790_CHEMBL5402143,Q16790,0.5693,0.7168
Q16790_CHEMBL5426216,Q16790,0.5645,0.7231
Q16790_CHEMBL5413021,Q16790,0.4602,0.5586
Q16790_CHEMBL5402145,Q16790,0.5,0.6948
Q16790_CHEMBL5438010,Q16790,0.5347,0.5625
Q16790_CHEMBL5421531,Q16790,0.4746,0.5371
Q16790_CHEMBL5411936,Q16790,0.4395,0.5352
Q16790_CHEMBL5419447,Q16790,0.459,0.645
Q16790_CHEMBL5396393,Q16790,0.4746,0.6128
Q16790_CHEMBL5409658,Q16790,0.375,0.5679
Q16790_CHEMBL5413693,Q16790,0.5,0.5972
Q16790_CHEMBL5429073,Q16790,0.4917,0.6152
Q16790_CHEMBL5401434,Q16790,0.4854,0.5137
Q16790_CHEMBL5402497,Q16790,0.5083,0.6001
Q16790_CHEMBL5412870,Q16790,0.491,0.7666
Q16790_CHEMBL5432551,Q16790,0.4905,0.7915
Q16790_CHEMBL5419500,Q16790,0.5615,0.6963
Q16790_CHEMBL5420864,Q16790,0.6851,0.8213
Q16790_CHEMBL5432940,Q16790,0.5713,0.6768
Q16790_CHEMBL5402055,Q16790,0.6538,0.772
Q16790_CHEMBL5419817,Q16790,0.6201,0.7598
Q16790_CHEMBL5422706,Q16790,0.645,0.7759
