compound_id,uniprot,affinity,ex_label,fl_label,sim_union
Q15910_CHEMBL5403771,Q15910,7.44,,,0.6841
Q15910_CHEMBL5394852,Q15910,7.68,,,0.6626
Q15910_CHEMBL5416625,Q15910,8.0,,,0.6821
Q15910_CHEMBL5406071,Q15910,7.27,,,0.6509
Q15910_CHEMBL5402033,Q15910,7.0,,,0.4614
Q15910_CHEMBL5395872,Q15910,7.91,,,0.4695
Q15910_CHEMBL5404212,Q15910,8.08,,,0.4946
Q15910_CHEMBL5439531,Q15910,7.1,,,0.4285
Q15910_CHEMBL5422341,Q15910,7.34,,,0.5273
Q15910_CHEMBL5418334,Q15910,7.08,,,0.4932
Q15910_CHEMBL5427802,Q15910,8.24,,,0.5972
Q15910_CHEMBL5418544,Q15910,7.09,,,0.5986
Q16769_CHEMBL5419581,Q16769,5.09,5.09,5.09,0.6445
Q16769_CHEMBL5415003,Q16769,5.59,5.59,5.59,0.6445
Q16769_CHEMBL5423339,Q16769,5.15,5.15,5.15,0.6401
Q16769_CHEMBL5425787,Q16769,5.63,5.63,5.63,0.6445
Q16769_CHEMBL5440008,Q16769,5.5,5.5,5.5,0.6284
Q16769_CHEMBL5432523,Q16769,5.21,5.21,5.21,0.6362
Q16769_CHEMBL5397959,Q16769,5.23,5.23,5.23,0.7085
Q16769_CHEMBL5401424,Q16769,5.13,5.13,5.13,0.8105
Q16769_CHEMBL5431187,Q16769,4.96,4.96,4.96,0.6934
Q16769_CHEMBL5440396,Q16769,5.05,5.05,5.05,0.6802
Q16769_CHEMBL5426515,Q16769,6.44,6.44,6.44,0.6709
Q16769_CHEMBL5416124,Q16769,5.3,5.3,5.3,0.6753
Q16769_CHEMBL5422902,Q16769,5.36,5.36,5.36,0.7261
Q16769_CHEMBL5413978,Q16769,5.44,5.44,5.44,0.6934
Q16769_CHEMBL5402529,Q16769,5.61,5.61,5.61,0.7026
Q16769_CHEMBL5403557,Q16769,5.0,5.0,5.0,0.6582
Q16769_CHEMBL5434053,Q16769,4.66,,,0.6665
Q16769_CHEMBL5396759,Q16769,5.18,,,0.6665
Q16769_CHEMBL5404640,Q16769,5.09,,,0.6362
Q16769_CHEMBL5411871,Q16769,5.13,,,0.7759
Q16769_CHEMBL5403701,Q16769,5.63,5.63,5.63,0.6621
Q16769_CHEMBL5412373,Q16769,5.46,5.46,5.46,0.6714
Q16769_CHEMBL5399860,Q16769,4.92,4.92,4.92,0.7002
Q16769_CHEMBL5418046,Q16769,5.68,5.68,5.68,0.6714
Q16769_CHEMBL5406211,Q16769,5.26,5.26,5.26,0.7002
Q16769_CHEMBL5439681,Q16769,5.36,5.36,5.36,0.8545
Q16769_CHEMBL5413227,Q16769,4.97,4.97,4.97,0.6533
Q16769_CHEMBL5395317,Q16769,4.16,,,0.6445
Q16769_CHEMBL5424881,Q16769,5.36,5.36,5.36,0.6562
Q16769_CHEMBL5396368,Q16769,5.46,5.46,5.46,0.6514
Q16769_CHEMBL5436993,Q16769,5.42,5.42,5.42,0.6772
Q16769_CHEMBL5395945,Q16769,5.47,5.47,5.47,0.6562
Q16769_CHEMBL5432131,Q16769,5.44,,,0.6177
Q16769_CHEMBL5410629,Q16769,5.42,,,0.7183
Q16769_CHEMBL5432557,Q16769,5.29,5.29,5.29,0.7183
Q16769_CHEMBL5409837,Q16769,5.38,5.38,5.38,0.8184
Q16769_CHEMBL5405586,Q16769,5.55,5.55,5.55,0.6562
Q16769_CHEMBL5408371,Q16769,5.4,5.4,5.4,0.6514
Q16769_CHEMBL5417729,Q16769,5.32,,,0.6714
Q16769_CHEMBL5402699,Q16769,5.16,5.16,5.16,0.6401
Q16769_CHEMBL5398463,Q16769,5.63,5.63,5.63,0.6763
Q16769_CHEMBL5436334,Q16769,5.59,5.59,5.59,0.6665
Q16769_CHEMBL5439156,Q16769,5.6,5.6,5.6,0.6362
Q16769_CHEMBL5437713,Q16769,5.53,5.53,5.53,0.6621
Q16769_CHEMBL5396027,Q16769,5.75,5.75,5.75,0.793
Q16769_CHEMBL5426638,Q16769,5.33,5.33,5.33,0.6899
Q16769_CHEMBL5421548,Q16769,5.37,,,0.6533
Q16769_CHEMBL5440304,Q16769,5.98,5.98,5.98,0.6714
Q16769_CHEMBL5409643,Q16769,5.37,5.37,5.37,0.772
Q16769_CHEMBL5425548,Q16769,5.46,5.46,5.46,0.793
Q16769_CHEMBL5425419,Q16769,5.62,5.62,5.62,0.7896
Q16769_CHEMBL5403368,Q16769,5.65,,,0.7627
Q16790_CHEMBL5418946,Q16790,7.12,,,0.5781
Q16790_CHEMBL5395028,Q16790,7.62,,,0.7451
Q16790_CHEMBL5408660,Q16790,8.49,,,0.8296
Q16790_CHEMBL5394136,Q16790,7.22,,,0.6362
Q16790_CHEMBL5428616,Q16790,7.6,,,0.9512
Q16790_CHEMBL5411236,Q16790,7.35,,,0.7144
Q16790_CHEMBL5434644,Q16790,8.96,,,0.8862
Q16790_CHEMBL5418325,Q16790,7.4,,,0.6729
Q16790_CHEMBL5418448,Q16790,8.07,,,0.6729
Q16790_CHEMBL5396521,Q16790,6.8,,,0.5254
Q16790_CHEMBL5406454,Q16790,8.06,,,0.8838
Q16790_CHEMBL5415157,Q16790,7.82,,,0.6958
Q16790_CHEMBL5430687,Q16790,7.51,,,0.7271
Q16790_CHEMBL5402415,Q16790,7.15,,,0.5806
Q16790_CHEMBL5403443,Q16790,7.44,,,0.5835
Q16790_CHEMBL5423785,Q16790,7.64,,,0.5254
Q16790_CHEMBL5420806,Q16790,8.09,,,0.5474
Q16790_CHEMBL5408282,Q16790,8.25,,,0.5474
Q16790_CHEMBL5403015,Q16790,8.72,,,0.6909
Q16790_CHEMBL5418584,Q16790,7.51,,,0.6909
Q16790_CHEMBL5430954,Q16790,6.53,,,0.7998
Q16790_CHEMBL5398870,Q16790,7.54,,,0.6128
Q16790_CHEMBL5408801,Q16790,6.87,,,0.769
Q16790_CHEMBL5427771,Q16790,7.66,,,0.5938
Q16790_CHEMBL5412006,Q16790,6.47,,,0.5557
Q16790_CHEMBL5408039,Q16790,6.46,,,0.5322
Q16790_CHEMBL5417623,Q16790,6.6,,,0.5864
Q16790_CHEMBL5419120,Q16790,6.33,,,0.731
Q16790_CHEMBL5419562,Q16790,6.65,,,0.6665
Q16790_CHEMBL5409839,Q16790,6.81,,,0.5869
Q16790_CHEMBL5406763,Q16790,6.83,,,0.6001
Q16790_CHEMBL5398527,Q16790,6.85,,,0.7021
Q16790_CHEMBL5398482,Q16790,7.04,,,0.7021
Q16790_CHEMBL5404478,Q16790,6.93,,,0.7222
Q16790_CHEMBL5430744,Q16790,6.85,,,0.7021
Q16790_CHEMBL5404207,Q16790,7.1,,,0.5625
Q16790_CHEMBL5432122,Q16790,7.21,,,0.6143
Q16790_CHEMBL5400096,Q16790,7.41,,,0.6348
Q16790_CHEMBL5427772,Q16790,7.57,,,0.5557
Q16790_CHEMBL5439825,Q16790,6.53,,,0.625
Q16790_CHEMBL5424006,Q16790,7.51,,,0.6035
Q16790_CHEMBL5419432,Q16790,7.21,,,0.4707
Q16790_CHEMBL5409853,Q16790,7.51,,,0.6392
Q16790_CHEMBL5418792,Q16790,7.7,,,0.4204
Q16790_CHEMBL5436128,Q16790,7.35,,,0.7446
Q16790_CHEMBL5411012,Q16790,7.46,,,0.7256
Q16790_CHEMBL5427767,Q16790,6.64,,,0.7349
Q16790_CHEMBL5412673,Q16790,8.14,,,0.6143
Q16790_CHEMBL5413719,Q16790,7.16,,,0.541
Q16790_CHEMBL5434757,Q16790,7.41,,,0.769
Q16790_CHEMBL5398809,Q16790,5.11,,,0.5254
Q16790_CHEMBL5423264,Q16790,5.05,,,0.7549
Q16790_CHEMBL5431226,Q16790,8.43,,,0.6313
Q16790_CHEMBL5400438,Q16790,8.49,,,0.7319
Q16790_CHEMBL5422561,Q16790,8.74,,,0.4517
Q16790_CHEMBL5422492,Q16790,7.55,,,0.625
Q16790_CHEMBL5438275,Q16790,8.62,,,0.6489
Q16790_CHEMBL5411466,Q16790,8.54,,,0.769
Q16790_CHEMBL5419182,Q16790,6.89,,,0.5249
Q16790_CHEMBL5428815,Q16790,9.05,,,0.8164
Q16790_CHEMBL5435073,Q16790,6.25,,,0.7705
Q16790_CHEMBL5438823,Q16790,7.51,,,0.5508
Q16790_CHEMBL5406041,Q16790,8.47,,,0.5762
Q16790_CHEMBL5402391,Q16790,7.28,,,0.5742
Q16790_CHEMBL5439068,Q16790,8.12,,,0.6729
Q16790_CHEMBL5406460,Q16790,7.5,,,0.5903
Q16790_CHEMBL5401486,Q16790,7.97,,,0.625
Q16790_CHEMBL5424643,Q16790,8.21,,,0.6377
Q16790_CHEMBL5438359,Q16790,7.49,,,0.6948
Q16790_CHEMBL5395842,Q16790,7.52,,,0.5571
Q16790_CHEMBL5402861,Q16790,7.44,,,0.5908
Q16790_CHEMBL5422807,Q16790,7.21,,,0.5908
Q16790_CHEMBL5415701,Q16790,7.12,,,0.5366
Q16790_CHEMBL5417652,Q16790,6.78,,,0.52
Q16790_CHEMBL5430843,Q16790,7.53,,,0.4482
Q16790_CHEMBL5415971,Q16790,7.57,,,0.4822
Q16790_CHEMBL5434579,Q16790,6.97,,,0.4424
Q16790_CHEMBL5427495,Q16790,7.53,,,0.4426
Q16790_CHEMBL5396279,Q16790,7.17,,,0.426
Q16790_CHEMBL5427064,Q16790,7.06,,,0.4912
Q16790_CHEMBL5434717,Q16790,6.67,,,0.5771
Q16790_CHEMBL5405313,Q16790,8.38,,,0.5635
Q16790_CHEMBL5428119,Q16790,9.1,,,0.6348
Q16790_CHEMBL5399497,Q16790,5.9,,,0.7759
Q16790_CHEMBL5406828,Q16790,8.13,,,0.6113
Q16790_CHEMBL5421787,Q16790,8.08,,,0.6128
Q16790_CHEMBL5410832,Q16790,8.41,,,0.5962
Q16790_CHEMBL5396229,Q16790,8.06,,,0.5762
Q16790_CHEMBL5400915,Q16790,7.59,,,0.7451
Q16790_CHEMBL5409485,Q16790,7.07,,,0.5806
Q16790_CHEMBL5411876,Q16790,6.32,,,0.52
Q16790_CHEMBL5430806,Q16790,7.14,,,0.522
Q16790_CHEMBL5427215,Q16790,7.42,,,0.5308
Q16790_CHEMBL5418987,Q16790,7.21,,,0.5317
Q16790_CHEMBL5417966,Q16790,7.41,,,0.5479
Q16790_CHEMBL5427397,Q16790,7.5,,,0.5293
Q16790_CHEMBL5393899,Q16790,7.94,,,0.5923
Q16790_CHEMBL5416640,Q16790,7.18,,,0.6943
Q16790_CHEMBL5399753,Q16790,8.08,,,0.8086
Q16790_CHEMBL5432003,Q16790,8.28,,,0.6738
Q16790_CHEMBL5399026,Q16790,8.06,,,0.7002
Q16790_CHEMBL5413773,Q16790,8.49,,,0.6538
Q16790_CHEMBL5416330,Q16790,8.68,,,0.6294
Q16790_CHEMBL5429247,Q16790,9.05,,,0.8086
Q16790_CHEMBL5438146,Q16790,8.32,,,0.75
Q16790_CHEMBL5400590,Q16790,8.19,,,0.686
Q16790_CHEMBL5423705,Q16790,8.33,,,0.7349
Q16790_CHEMBL5420340,Q16790,8.37,,,0.7358
Q16790_CHEMBL5422630,Q16790,7.49,,,0.5454
Q16790_CHEMBL5412024,Q16790,7.76,,,0.4492
Q16790_CHEMBL5424738,Q16790,7.27,,,0.623
Q16790_CHEMBL5423986,Q16790,7.34,,,0.5312
Q16790_CHEMBL5423626,Q16790,7.66,,,0.5767
Q16790_CHEMBL5407099,Q16790,7.85,,,0.5254
Q16790_CHEMBL5439232,Q16790,7.53,,,0.5312
Q16790_CHEMBL5412326,Q16790,7.08,,,0.625
Q16790_CHEMBL5404854,Q16790,6.61,,,0.5083
Q16790_CHEMBL5434475,Q16790,7.47,,,0.5542
Q16790_CHEMBL5398061,Q16790,7.56,,,0.5156
Q16790_CHEMBL5422153,Q16790,8.04,,,0.5254
Q16790_CHEMBL5395857,Q16790,7.45,,,0.5073
Q16790_CHEMBL5397659,Q16790,5.84,,,0.625
Q16790_CHEMBL5419752,Q16790,6.42,,,0.7168
Q16790_CHEMBL5404038,Q16790,6.13,,,0.7231
Q16790_CHEMBL5439318,Q16790,5.75,,,0.5586
Q16790_CHEMBL5405279,Q16790,7.49,,,0.6948
Q16790_CHEMBL5437142,Q16790,6.61,,,0.5625
Q16790_CHEMBL5420020,Q16790,6.84,,,0.5371
Q16790_CHEMBL5432770,Q16790,6.72,,,0.5352
Q16790_CHEMBL5395679,Q16790,6.5,,,0.645
Q16790_CHEMBL5424727,Q16790,6.55,,,0.6128
Q16790_CHEMBL5425125,Q16790,7.5,,,0.3855
Q16790_CHEMBL5412351,Q16790,7.51,,,0.5537
Q16790_CHEMBL5424664,Q16790,7.59,,,0.5483
Q16790_CHEMBL5420931,Q16790,6.42,,,0.4854
Q16790_CHEMBL5417084,Q16790,8.01,,,0.5254
Q16790_CHEMBL5430482,Q16790,7.32,,,0.5073
Q16790_CHEMBL5414077,Q16790,7.26,,,0.625
Q16790_CHEMBL5402143,Q16790,8.26,,,0.7168
Q16790_CHEMBL5426216,Q16790,7.11,,,0.7231
Q16790_CHEMBL5413021,Q16790,7.13,,,0.5586
Q16790_CHEMBL5402145,Q16790,7.7,,,0.6948
Q16790_CHEMBL5438010,Q16790,7.05,,,0.5625
Q16790_CHEMBL5421531,Q16790,7.17,,,0.5371
Q16790_CHEMBL5411936,Q16790,7.09,,,0.5352
Q16790_CHEMBL5419447,Q16790,7.64,,,0.645
Q16790_CHEMBL5396393,Q16790,7.7,,,0.6128
Q16790_CHEMBL5409658,Q16790,8.07,,,0.3855
Q16790_CHEMBL5413693,Q16790,7.56,,,0.5537
Q16790_CHEMBL5429073,Q16790,7.27,,,0.5483
Q16790_CHEMBL5401434,Q16790,8.14,,,0.4854
Q16790_CHEMBL5402497,Q16790,7.71,,,0.6001
Q16790_CHEMBL5412870,Q16790,7.14,,,0.7666
Q16790_CHEMBL5432551,Q16790,6.58,,,0.7915
Q16790_CHEMBL5419500,Q16790,6.81,,,0.6963
Q16790_CHEMBL5420864,Q16790,7.5,,,0.8213
Q16790_CHEMBL5432940,Q16790,6.56,,,0.6768
Q16790_CHEMBL5402055,Q16790,6.13,,,0.772
Q16790_CHEMBL5419817,Q16790,6.79,,,0.7598
Q16790_CHEMBL5422706,Q16790,7.43,,,0.7759
Q16790_CHEMBL5425202,Q16790,7.03,,,0.5
Q16790_CHEMBL5433765,Q16790,7.54,,,0.7407
Q16790_CHEMBL5420539,Q16790,7.27,,,0.7759
Q16790_CHEMBL5395423,Q16790,7.57,,,0.5
Q16790_CHEMBL5407842,Q16790,6.45,,,0.625
Q16790_CHEMBL5396530,Q16790,8.02,,,0.5835
Q16790_CHEMBL5397521,Q16790,8.22,,,0.625
Q16790_CHEMBL5395274,Q16790,6.67,,,0.5347
Q16790_CHEMBL5407876,Q16790,7.4,,,0.6982
Q16790_CHEMBL5430374,Q16790,7.74,,,0.7915
Q16790_CHEMBL5403578,Q16790,6.77,,,0.7798
Q16790_CHEMBL5439016,Q16790,6.82,,,0.6729
Q16790_CHEMBL5430474,Q16790,7.58,,,0.7871
Q16790_CHEMBL5439521,Q16790,7.59,,,0.6294
Q16790_CHEMBL5399974,Q16790,7.25,,,0.644
Q16790_CHEMBL5420429,Q16790,7.58,,,0.627
Q16790_CHEMBL5414672,Q16790,6.8,,,0.5674
Q16790_CHEMBL5413921,Q16790,7.59,,,0.6196
Q16790_CHEMBL5423604,Q16790,6.94,,,0.5938
Q16790_CHEMBL5436862,Q16790,7.57,,,0.6064
Q16790_CHEMBL5422102,Q16790,6.48,,,0.5557
Q16790_CHEMBL5406077,Q16790,7.22,,,0.6416
Q16790_CHEMBL5440906,Q16790,6.61,,,0.6719
Q16790_CHEMBL5440763,Q16790,6.01,,,0.4919
Q16790_CHEMBL5436282,Q16790,6.9,,,0.644
Q16790_CHEMBL5411702,Q16790,7.36,,,0.6719
Q16790_CHEMBL5414836,Q16790,6.71,,,0.4919
Q16790_CHEMBL5399204,Q16790,7.44,,,0.603
Q16790_CHEMBL5433154,Q16790,6.79,,,0.5146
Q16790_CHEMBL5409881,Q16790,6.51,,,0.5557
Q16790_CHEMBL5403938,Q16790,8.1,,,0.603
Q16790_CHEMBL5421790,Q16790,8.85,,,0.5146
Q16790_CHEMBL5432812,Q16790,7.8,,,0.6069
Q16790_CHEMBL5408885,Q16790,7.09,,,0.7896
Q16790_CHEMBL5403077,Q16790,7.19,,,0.6562
Q16790_CHEMBL5420858,Q16790,7.78,,,0.5903
Q16790_CHEMBL5396677,Q16790,7.62,,,0.6001
Q16790_CHEMBL5413403,Q16790,7.34,,,0.6152
Q16790_CHEMBL5422467,Q16790,6.94,,,0.6274
Q16790_CHEMBL5417595,Q16790,7.61,,,0.5166
Q16790_CHEMBL5402892,Q16790,6.96,,,0.6885
Q16790_CHEMBL5421078,Q16790,6.91,,,0.521
Q16790_CHEMBL5435151,Q16790,6.41,,,0.5
Q16790_CHEMBL5404239,Q16790,7.55,,,0.5518
Q16790_CHEMBL5440220,Q16790,7.54,,,0.5713
Q16790_CHEMBL5400662,Q16790,7.48,,,0.5
Q16790_CHEMBL5436091,Q16790,7.15,,,0.5317
Q16790_CHEMBL5415766,Q16790,6.84,,,0.5347
Q16790_CHEMBL5431518,Q16790,6.27,,,0.5454
Q72547_CHEMBL5437102,Q72547,7.14,7.14,7.14,0.6479
Q72547_CHEMBL5403361,Q72547,7.15,7.15,7.15,0.6562
Q72547_CHEMBL5430724,Q72547,6.76,6.76,6.76,0.8765
Q72547_CHEMBL5436123,Q72547,6.7,6.7,6.7,0.8315
Q72547_CHEMBL5414170,Q72547,6.89,6.89,6.89,0.8354
Q72547_CHEMBL5421863,Q72547,5.435,,,0.7046
Q72547_CHEMBL5434567,Q72547,6.72,6.72,6.72,0.623
Q72547_CHEMBL5408036,Q72547,6.87,6.87,6.87,0.582
Q72547_CHEMBL5432589,Q72547,6.99,6.99,6.99,0.6719
Q72547_CHEMBL5421732,Q72547,6.37,6.37,6.37,0.6265
Q72547_CHEMBL5421328,Q72547,7.03,7.03,7.03,0.5835
Q72547_CHEMBL5425978,Q72547,7.0,,,0.4917
Q72547_CHEMBL5411806,Q72547,6.77,,,0.5166
Q72547_CHEMBL5410504,Q72547,7.25,7.25,7.25,0.6094
Q72547_CHEMBL5412355,Q72547,6.73,6.73,6.73,0.6235
Q72547_CHEMBL5414542,Q72547,6.62,,,0.627
Q72547_CHEMBL5434973,Q72547,6.19,6.19,6.19,0.5845
Q72547_CHEMBL5413052,Q72547,7.72,7.72,7.72,0.6943
Q72547_CHEMBL5423721,Q72547,6.89,6.89,6.89,0.6665
Q72547_CHEMBL5433252,Q72547,7.55,7.55,7.55,0.623
Q72547_CHEMBL5409892,Q72547,6.68,6.68,6.68,0.6177
Q72547_CHEMBL5437826,Q72547,4.01,,,0.7085
Q72547_CHEMBL5422714,Q72547,5.82,,,0.6748
Q72547_CHEMBL5395311,Q72547,5.24,,,0.6831
Q72547_CHEMBL5434585,Q72547,4.18,,,0.8286
Q72547_CHEMBL5402197,Q72547,5.12,,,0.6865
Q72547_CHEMBL5433859,Q72547,4.22,,,0.7568
Q72547_CHEMBL5417744,Q72547,4.08,,,0.7568
Q72547_CHEMBL5403961,Q72547,6.75,6.75,6.75,0.6001
Q72547_CHEMBL5412702,Q72547,6.75,6.75,6.75,0.6611
Q72547_CHEMBL5399229,Q72547,6.25,6.25,6.25,0.6104
Q72547_CHEMBL5408567,Q72547,5.66,5.66,5.66,0.5464
Q72547_CHEMBL5429169,Q72547,6.96,6.96,6.96,0.5166
Q72547_CHEMBL5410024,Q72547,5.96,5.96,5.96,0.5283
Q72547_CHEMBL5431470,Q72547,5.89,5.89,5.89,0.5454
Q72547_CHEMBL5400728,Q72547,5.96,,,0.5464
Q72547_CHEMBL5423082,Q72547,5.47,5.47,5.47,0.5454
Q72547_CHEMBL5437686,Q72547,6.22,6.22,6.22,0.5273
Q72547_CHEMBL5409403,Q72547,5.75,5.75,5.75,0.5444
Q72547_CHEMBL5429742,Q72547,6.47,6.47,6.47,0.5454
Q72547_CHEMBL5418006,Q72547,5.38,5.38,5.38,0.5454
Q72547_CHEMBL5394722,Q72547,5.85,5.85,5.85,0.5518
Q72547_CHEMBL5438340,Q72547,5.8,5.8,5.8,0.5664
Q72547_CHEMBL5395031,Q72547,6.7,6.7,6.7,0.5908
Q72547_CHEMBL5399049,Q72547,6.96,6.96,6.96,0.6479
Q72547_CHEMBL5432145,Q72547,6.49,6.49,6.49,0.6079
Q72547_CHEMBL5402427,Q72547,6.48,6.48,6.48,0.6079
Q72547_CHEMBL5440501,Q72547,6.48,6.48,6.48,0.6001
Q72547_CHEMBL5400007,Q72547,6.53,6.53,6.53,0.6533
Q72547_CHEMBL5414641,Q72547,7.15,7.15,7.15,0.5713
Q72547_CHEMBL5404246,Q72547,7.26,7.26,7.26,0.5884
Q72547_CHEMBL5432180,Q72547,7.58,7.58,7.58,0.6406
Q72547_CHEMBL5437697,Q72547,7.18,7.18,7.18,0.6309
Q72547_CHEMBL5420999,Q72547,7.72,7.72,7.72,0.6167
Q72547_CHEMBL5422435,Q72547,6.8,6.8,6.8,0.689
Q72547_CHEMBL5418212,Q72547,7.615,6.92,6.92,0.6812
Q72547_CHEMBL5423259,Q72547,6.97,6.97,6.97,0.6777
Q72547_CHEMBL5395688,Q72547,6.98,6.98,6.98,0.6704
Q72547_CHEMBL5427806,Q72547,7.07,7.07,7.07,0.6777
Q72547_CHEMBL5423899,Q72547,6.93,6.93,6.93,0.6743
Q72547_CHEMBL5412214,Q72547,6.89,6.89,6.89,0.8901
Q72547_CHEMBL5437547,Q72547,6.97,6.97,6.97,0.8999
Q72547_CHEMBL5433313,Q72547,6.77,6.77,6.77,0.8765
Q72547_CHEMBL5406818,Q72547,6.96,6.96,6.96,0.8159
Q72547_CHEMBL5394413,Q72547,6.79,6.79,6.79,0.8589
Q72547_CHEMBL5416739,Q72547,6.86,6.86,6.86,0.8472
Q72547_CHEMBL5425657,Q72547,7.06,7.06,7.06,0.8472
Q72547_CHEMBL5414892,Q72547,6.81,6.81,6.81,0.814
Q72547_CHEMBL5420480,Q72547,6.91,6.91,6.91,0.8115
Q72547_CHEMBL5436275,Q72547,6.75,6.75,6.75,0.8022
Q72547_CHEMBL5428608,Q72547,6.84,6.84,6.84,0.8765
Q72547_CHEMBL5414233,Q72547,6.8,6.8,6.8,0.8877
Q72547_CHEMBL5419074,Q72547,7.01,7.01,7.01,0.8623
Q72547_CHEMBL5420519,Q72547,6.79,6.79,6.79,0.8022
Q72547_CHEMBL5428814,Q72547,6.64,6.64,6.64,0.8452
Q72547_CHEMBL5421253,Q72547,6.87,6.87,6.87,0.8237
Q72547_CHEMBL5414371,Q72547,6.79,6.79,6.79,0.8452
Q72547_CHEMBL5424986,Q72547,6.79,6.79,6.79,0.7998
Q72547_CHEMBL5414187,Q72547,6.75,6.75,6.75,0.7998
Q72547_CHEMBL5411923,Q72547,6.48,6.48,6.48,0.7998
Q72547_CHEMBL5405899,Q72547,6.86,6.86,6.86,0.8779
Q72547_CHEMBL5413532,Q72547,7.01,7.01,7.01,0.8877
Q72547_CHEMBL5419852,Q72547,7.04,7.04,7.04,0.8657
Q72547_CHEMBL5410815,Q72547,6.91,6.91,6.91,0.8047
Q72547_CHEMBL5422872,Q72547,6.71,6.71,6.71,0.8472
Q72547_CHEMBL5407066,Q72547,6.87,6.87,6.87,0.8354
Q72547_CHEMBL5440777,Q72547,6.94,6.94,6.94,0.8472
Q72547_CHEMBL5409981,Q72547,6.89,6.89,6.89,0.8022
Q72547_CHEMBL5402386,Q72547,6.8,6.8,6.8,0.7998
Q72547_CHEMBL5406045,Q72547,6.69,6.69,6.69,0.8115
Q72547_CHEMBL5394292,Q72547,6.89,6.89,6.89,0.5698
Q72547_CHEMBL5398028,Q72547,5.98,,,0.6831
Q72547_CHEMBL5405694,Q72547,6.8,,,0.7998
Q72547_CHEMBL5427373,Q72547,6.91,,,0.7866
Q72547_CHEMBL5438875,Q72547,6.79,,,0.7593
Q72547_CHEMBL5398376,Q72547,6.62,,,0.7466
Q72547_CHEMBL5436397,Q72547,7.28,,,0.6626
Q72547_CHEMBL5440503,Q72547,6.7,,,0.6797
Q72547_CHEMBL5417309,Q72547,6.03,,,0.6797
Q72547_CHEMBL5422808,Q72547,6.1,6.1,6.1,0.6079
Q72547_CHEMBL5398615,Q72547,5.98,5.98,5.98,0.6001
Q72547_CHEMBL5404869,Q72547,5.56,5.56,5.56,0.5898
Q72547_CHEMBL5407600,Q72547,5.47,5.47,5.47,0.5923
Q72547_CHEMBL5438525,Q72547,6.38,6.38,6.38,0.6001
Q72547_CHEMBL5434689,Q72547,6.35,6.35,6.35,0.6001
Q72547_CHEMBL5409172,Q72547,5.96,5.96,5.96,0.5698
Q72547_CHEMBL5425807,Q72547,6.6,6.6,6.6,0.7207
Q72547_CHEMBL5409149,Q72547,6.5,6.5,6.5,0.6338
Q72547_CHEMBL5413794,Q72547,6.39,6.39,6.39,0.6333
Q72547_CHEMBL5419737,Q72547,6.72,6.72,6.72,0.7207
Q72547_CHEMBL5402296,Q72547,7.52,7.52,7.52,0.6001
Q72547_CHEMBL5418677,Q72547,6.77,6.77,6.77,0.625
Q72547_CHEMBL5437574,Q72547,6.81,6.81,6.81,0.6772
Q72547_CHEMBL5425655,Q72547,6.53,6.53,6.53,0.6001
Q72547_CHEMBL5423202,Q72547,6.81,6.81,6.81,0.627
Q72547_CHEMBL5424824,Q72547,6.84,6.84,6.84,0.5913
Q72547_CHEMBL5419445,Q72547,6.79,6.79,6.79,0.627
Q72547_CHEMBL5411228,Q72547,6.5,6.5,6.5,0.5752
Q72547_CHEMBL5414646,Q72547,6.68,6.68,6.68,0.6001
Q72547_CHEMBL5433492,Q72547,6.77,6.77,6.77,0.5674
Q72547_CHEMBL5427832,Q72547,6.75,6.75,6.75,0.6416
Q72547_CHEMBL5436945,Q72547,6.91,,,0.6709
Q72547_CHEMBL5401976,Q72547,6.63,,,0.7354
Q72547_CHEMBL5410294,Q72547,6.9,,,0.6709
Q72547_CHEMBL5411966,Q72547,6.65,6.65,6.65,0.6665
Q72547_CHEMBL5424039,Q72547,7.08,7.08,7.08,0.6665
Q72547_CHEMBL5435797,Q72547,7.28,7.28,7.28,0.6855
Q72547_CHEMBL5425407,Q72547,6.71,6.71,6.71,0.729
Q72547_CHEMBL5418664,Q72547,7.1,7.1,7.1,0.75
Q72547_CHEMBL5406223,Q72547,5.52,5.52,5.52,0.5342
Q72547_CHEMBL5412399,Q72547,6.63,6.63,6.63,0.646
Q72547_CHEMBL5434617,Q72547,7.1,7.1,7.1,0.5903
Q72547_CHEMBL5394882,Q72547,5.27,5.27,5.27,0.6167
Q72547_CHEMBL5440098,Q72547,5.42,5.42,5.42,0.7222
Q72547_CHEMBL5426992,Q72547,5.21,5.21,5.21,0.6313
Q72547_CHEMBL5432569,Q72547,5.92,5.92,5.92,0.5518
Q72547_CHEMBL5417655,Q72547,5.07,5.07,5.07,0.5581
Q72547_CHEMBL5402928,Q72547,6.52,6.52,6.52,0.6606
Q72547_CHEMBL5401719,Q72547,5.01,,,0.4919
Q72547_CHEMBL5418820,Q72547,5.89,,,0.5386
Q72547_CHEMBL5436724,Q72547,7.68,7.68,7.68,0.6001
Q72547_CHEMBL5399525,Q72547,7.55,7.55,7.55,0.6064
Q72547_CHEMBL5438481,Q72547,7.6,7.6,7.6,0.6064
Q72547_CHEMBL5440205,Q72547,5.7,,,1.0
Q72547_CHEMBL5432899,Q72547,4.95,,,0.7256
Q72547_CHEMBL5415230,Q72547,5.37,5.37,5.37,0.6035
Q72547_CHEMBL5421746,Q72547,6.14,6.14,6.14,0.6143
